budget_id,user_id,month,category,allocated_amount
bdg_user_0145_202510_lainnya,user_0145,2025-10,lainnya,295000
bdg_user_0145_202511_makanan,user_0145,2025-11,makanan,1990000
bdg_user_0145_202511_transportasi,user_0145,2025-11,transportasi,830000
bdg_user_0145_202511_belanja,user_0145,2025-11,belanja,1075000
bdg_user_0145_202511_tagihan,user_0145,2025-11,tagihan,1075000
bdg_user_0145_202511_hiburan,user_0145,2025-11,hiburan,665000
bdg_user_0145_202511_kesehatan,user_0145,2025-11,kesehatan,415000
bdg_user_0145_202511_pendidikan,user_0145,2025-11,pendidikan,665000
bdg_user_0145_202511_kos_sewa,user_0145,2025-11,kos_sewa,1160000
bdg_user_0145_202511_lainnya,user_0145,2025-11,lainnya,415000
bdg_user_0145_202512_makanan,user_0145,2025-12,makanan,2005000
bdg_user_0145_202512_transportasi,user_0145,2025-12,transportasi,835000
bdg_user_0145_202512_belanja,user_0145,2025-12,belanja,1085000
bdg_user_0145_202512_tagihan,user_0145,2025-12,tagihan,1085000
bdg_user_0145_202512_hiburan,user_0145,2025-12,hiburan,670000
bdg_user_0145_202512_kesehatan,user_0145,2025-12,kesehatan,420000
bdg_user_0145_202512_pendidikan,user_0145,2025-12,pendidikan,670000
bdg_user_0145_202512_kos_sewa,user_0145,2025-12,kos_sewa,1170000
bdg_user_0145_202512_lainnya,user_0145,2025-12,lainnya,420000
bdg_user_0145_202601_makanan,user_0145,2026-01,makanan,1830000
bdg_user_0145_202601_transportasi,user_0145,2026-01,transportasi,765000
bdg_user_0145_202601_belanja,user_0145,2026-01,belanja,990000
bdg_user_0145_202601_tagihan,user_0145,2026-01,tagihan,990000
bdg_user_0145_202601_hiburan,user_0145,2026-01,hiburan,610000
bdg_user_0145_202601_kesehatan,user_0145,2026-01,kesehatan,380000
bdg_user_0145_202601_pendidikan,user_0145,2026-01,pendidikan,610000
bdg_user_0145_202601_kos_sewa,user_0145,2026-01,kos_sewa,1070000
bdg_user_0145_202601_lainnya,user_0145,2026-01,lainnya,380000
bdg_user_0145_202602_makanan,user_0145,2026-02,makanan,2615000
bdg_user_0145_202602_transportasi,user_0145,2026-02,transportasi,1090000
bdg_user_0145_202602_belanja,user_0145,2026-02,belanja,1420000
bdg_user_0145_202602_tagihan,user_0145,2026-02,tagihan,1420000
bdg_user_0145_202602_hiburan,user_0145,2026-02,hiburan,870000
bdg_user_0145_202602_kesehatan,user_0145,2026-02,kesehatan,545000
bdg_user_0145_202602_pendidikan,user_0145,2026-02,pendidikan,870000
bdg_user_0145_202602_kos_sewa,user_0145,2026-02,kos_sewa,1525000
bdg_user_0145_202602_lainnya,user_0145,2026-02,lainnya,545000
bdg_user_0145_202603_makanan,user_0145,2026-03,makanan,2580000
bdg_user_0145_202603_transportasi,user_0145,2026-03,transportasi,1075000
bdg_user_0145_202603_belanja,user_0145,2026-03,belanja,1395000
bdg_user_0145_202603_tagihan,user_0145,2026-03,tagihan,1395000
bdg_user_0145_202603_hiburan,user_0145,2026-03,hiburan,860000
bdg_user_0145_202603_kesehatan,user_0145,2026-03,kesehatan,535000
bdg_user_0145_202603_pendidikan,user_0145,2026-03,pendidikan,860000
bdg_user_0145_202603_kos_sewa,user_0145,2026-03,kos_sewa,1505000
bdg_user_0145_202603_lainnya,user_0145,2026-03,lainnya,535000
bdg_user_0145_202604_makanan,user_0145,2026-04,makanan,2340000
bdg_user_0145_202604_transportasi,user_0145,2026-04,transportasi,975000
bdg_user_0145_202604_belanja,user_0145,2026-04,belanja,1270000
bdg_user_0145_202604_tagihan,user_0145,2026-04,tagihan,1270000
bdg_user_0145_202604_hiburan,user_0145,2026-04,hiburan,780000
bdg_user_0145_202604_kesehatan,user_0145,2026-04,kesehatan,490000
bdg_user_0145_202604_pendidikan,user_0145,2026-04,pendidikan,780000
bdg_user_0145_202604_kos_sewa,user_0145,2026-04,kos_sewa,1365000
bdg_user_0145_202604_lainnya,user_0145,2026-04,lainnya,490000
bdg_user_0145_202605_makanan,user_0145,2026-05,makanan,2095000
bdg_user_0145_202605_transportasi,user_0145,2026-05,transportasi,875000
bdg_user_0145_202605_belanja,user_0145,2026-05,belanja,1135000
bdg_user_0145_202605_tagihan,user_0145,2026-05,tagihan,1135000
bdg_user_0145_202605_hiburan,user_0145,2026-05,hiburan,700000
bdg_user_0145_202605_kesehatan,user_0145,2026-05,kesehatan,435000
bdg_user_0145_202605_pendidikan,user_0145,2026-05,pendidikan,700000
bdg_user_0145_202605_kos_sewa,user_0145,2026-05,kos_sewa,1225000
bdg_user_0145_202605_lainnya,user_0145,2026-05,lainnya,435000
bdg_user_0146_202506_makanan,user_0146,2025-06,makanan,3385000
bdg_user_0146_202506_transportasi,user_0146,2025-06,transportasi,1410000
bdg_user_0146_202506_belanja,user_0146,2025-06,belanja,1835000
bdg_user_0146_202506_tagihan,user_0146,2025-06,tagihan,1835000
bdg_user_0146_202506_hiburan,user_0146,2025-06,hiburan,1130000
bdg_user_0146_202506_kesehatan,user_0146,2025-06,kesehatan,705000
bdg_user_0146_202506_pendidikan,user_0146,2025-06,pendidikan,1130000
bdg_user_0146_202506_kos_sewa,user_0146,2025-06,kos_sewa,1975000
bdg_user_0146_202506_lainnya,user_0146,2025-06,lainnya,705000
bdg_user_0146_202507_makanan,user_0146,2025-07,makanan,3255000
bdg_user_0146_202507_transportasi,user_0146,2025-07,transportasi,1355000
bdg_user_0146_202507_belanja,user_0146,2025-07,belanja,1765000
bdg_user_0146_202507_tagihan,user_0146,2025-07,tagihan,1765000
bdg_user_0146_202507_hiburan,user_0146,2025-07,hiburan,1085000
bdg_user_0146_202507_kesehatan,user_0146,2025-07,kesehatan,680000
bdg_user_0146_202507_pendidikan,user_0146,2025-07,pendidikan,1085000
bdg_user_0146_202507_kos_sewa,user_0146,2025-07,kos_sewa,1900000
bdg_user_0146_202507_lainnya,user_0146,2025-07,lainnya,680000
bdg_user_0146_202508_makanan,user_0146,2025-08,makanan,2950000
bdg_user_0146_202508_transportasi,user_0146,2025-08,transportasi,1230000
bdg_user_0146_202508_belanja,user_0146,2025-08,belanja,1600000
bdg_user_0146_202508_tagihan,user_0146,2025-08,tagihan,1600000
bdg_user_0146_202508_hiburan,user_0146,2025-08,hiburan,985000
bdg_user_0146_202508_kesehatan,user_0146,2025-08,kesehatan,615000
bdg_user_0146_202508_pendidikan,user_0146,2025-08,pendidikan,985000
bdg_user_0146_202508_kos_sewa,user_0146,2025-08,kos_sewa,1720000
bdg_user_0146_202508_lainnya,user_0146,2025-08,lainnya,615000
bdg_user_0146_202509_makanan,user_0146,2025-09,makanan,3070000
bdg_user_0146_202509_transportasi,user_0146,2025-09,transportasi,1280000
bdg_user_0146_202509_belanja,user_0146,2025-09,belanja,1665000
bdg_user_0146_202509_tagihan,user_0146,2025-09,tagihan,1665000
bdg_user_0146_202509_hiburan,user_0146,2025-09,hiburan,1025000
bdg_user_0146_202509_kesehatan,user_0146,2025-09,kesehatan,640000
bdg_user_0146_202509_pendidikan,user_0146,2025-09,pendidikan,1025000
bdg_user_0146_202509_kos_sewa,user_0146,2025-09,kos_sewa,1790000
bdg_user_0146_202509_lainnya,user_0146,2025-09,lainnya,640000
bdg_user_0146_202510_makanan,user_0146,2025-10,makanan,3405000
bdg_user_0146_202510_transportasi,user_0146,2025-10,transportasi,1420000
bdg_user_0146_202510_belanja,user_0146,2025-10,belanja,1845000
bdg_user_0146_202510_tagihan,user_0146,2025-10,tagihan,1845000
bdg_user_0146_202510_hiburan,user_0146,2025-10,hiburan,1135000
bdg_user_0146_202510_kesehatan,user_0146,2025-10,kesehatan,710000
bdg_user_0146_202510_pendidikan,user_0146,2025-10,pendidikan,1135000
bdg_user_0146_202510_kos_sewa,user_0146,2025-10,kos_sewa,1985000
bdg_user_0146_202510_lainnya,user_0146,2025-10,lainnya,710000
bdg_user_0146_202511_makanan,user_0146,2025-11,makanan,2895000
bdg_user_0146_202511_transportasi,user_0146,2025-11,transportasi,1205000
bdg_user_0146_202511_belanja,user_0146,2025-11,belanja,1565000
bdg_user_0146_202511_tagihan,user_0146,2025-11,tagihan,1565000
bdg_user_0146_202511_hiburan,user_0146,2025-11,hiburan,965000
bdg_user_0146_202511_kesehatan,user_0146,2025-11,kesehatan,605000
bdg_user_0146_202511_pendidikan,user_0146,2025-11,pendidikan,965000
bdg_user_0146_202511_kos_sewa,user_0146,2025-11,kos_sewa,1690000
bdg_user_0146_202511_lainnya,user_0146,2025-11,lainnya,605000
bdg_user_0146_202512_makanan,user_0146,2025-12,makanan,3840000
bdg_user_0146_202512_transportasi,user_0146,2025-12,transportasi,1600000
bdg_user_0146_202512_belanja,user_0146,2025-12,belanja,2080000
bdg_user_0146_202512_tagihan,user_0146,2025-12,tagihan,2080000
bdg_user_0146_202512_hiburan,user_0146,2025-12,hiburan,1280000
bdg_user_0146_202512_kesehatan,user_0146,2025-12,kesehatan,800000
bdg_user_0146_202512_pendidikan,user_0146,2025-12,pendidikan,1280000
bdg_user_0146_202512_kos_sewa,user_0146,2025-12,kos_sewa,2240000
bdg_user_0146_202512_lainnya,user_0146,2025-12,lainnya,800000
bdg_user_0146_202601_makanan,user_0146,2026-01,makanan,3630000
bdg_user_0146_202601_transportasi,user_0146,2026-01,transportasi,1515000
bdg_user_0146_202601_belanja,user_0146,2026-01,belanja,1965000
bdg_user_0146_202601_tagihan,user_0146,2026-01,tagihan,1965000
bdg_user_0146_202601_hiburan,user_0146,2026-01,hiburan,1210000
bdg_user_0146_202601_kesehatan,user_0146,2026-01,kesehatan,755000
bdg_user_0146_202601_pendidikan,user_0146,2026-01,pendidikan,1210000
bdg_user_0146_202601_kos_sewa,user_0146,2026-01,kos_sewa,2120000
bdg_user_0146_202601_lainnya,user_0146,2026-01,lainnya,755000
bdg_user_0146_202602_makanan,user_0146,2026-02,makanan,4655000
bdg_user_0146_202602_transportasi,user_0146,2026-02,transportasi,1940000
bdg_user_0146_202602_belanja,user_0146,2026-02,belanja,2520000
bdg_user_0146_202602_tagihan,user_0146,2026-02,tagihan,2520000
bdg_user_0146_202602_hiburan,user_0146,2026-02,hiburan,1550000
bdg_user_0146_202602_kesehatan,user_0146,2026-02,kesehatan,970000
bdg_user_0146_202602_pendidikan,user_0146,2026-02,pendidikan,1550000
bdg_user_0146_202602_kos_sewa,user_0146,2026-02,kos_sewa,2715000
bdg_user_0146_202602_lainnya,user_0146,2026-02,lainnya,970000
bdg_user_0146_202603_makanan,user_0146,2026-03,makanan,4420000
bdg_user_0146_202603_transportasi,user_0146,2026-03,transportasi,1840000
bdg_user_0146_202603_belanja,user_0146,2026-03,belanja,2395000
bdg_user_0146_202603_tagihan,user_0146,2026-03,tagihan,2395000
bdg_user_0146_202603_hiburan,user_0146,2026-03,hiburan,1475000
bdg_user_0146_202603_kesehatan,user_0146,2026-03,kesehatan,920000
bdg_user_0146_202603_pendidikan,user_0146,2026-03,pendidikan,1475000
bdg_user_0146_202603_kos_sewa,user_0146,2026-03,kos_sewa,2575000
bdg_user_0146_202603_lainnya,user_0146,2026-03,lainnya,920000
bdg_user_0146_202604_makanan,user_0146,2026-04,makanan,3515000
bdg_user_0146_202604_transportasi,user_0146,2026-04,transportasi,1465000
bdg_user_0146_202604_belanja,user_0146,2026-04,belanja,1905000
bdg_user_0146_202604_tagihan,user_0146,2026-04,tagihan,1905000
bdg_user_0146_202604_hiburan,user_0146,2026-04,hiburan,1170000
bdg_user_0146_202604_kesehatan,user_0146,2026-04,kesehatan,730000
bdg_user_0146_202604_pendidikan,user_0146,2026-04,pendidikan,1170000
bdg_user_0146_202604_kos_sewa,user_0146,2026-04,kos_sewa,2050000
bdg_user_0146_202604_lainnya,user_0146,2026-04,lainnya,730000
bdg_user_0146_202605_makanan,user_0146,2026-05,makanan,2735000
bdg_user_0146_202605_transportasi,user_0146,2026-05,transportasi,1140000
bdg_user_0146_202605_belanja,user_0146,2026-05,belanja,1480000
bdg_user_0146_202605_tagihan,user_0146,2026-05,tagihan,1480000
bdg_user_0146_202605_hiburan,user_0146,2026-05,hiburan,910000
bdg_user_0146_202605_kesehatan,user_0146,2026-05,kesehatan,570000
bdg_user_0146_202605_pendidikan,user_0146,2026-05,pendidikan,910000
bdg_user_0146_202605_kos_sewa,user_0146,2026-05,kos_sewa,1595000
bdg_user_0146_202605_lainnya,user_0146,2026-05,lainnya,570000
bdg_user_0147_202506_makanan,user_0147,2025-06,makanan,875000
bdg_user_0147_202506_transportasi,user_0147,2025-06,transportasi,365000
bdg_user_0147_202506_belanja,user_0147,2025-06,belanja,475000
bdg_user_0147_202506_tagihan,user_0147,2025-06,tagihan,475000
bdg_user_0147_202506_hiburan,user_0147,2025-06,hiburan,290000
bdg_user_0147_202506_kesehatan,user_0147,2025-06,kesehatan,180000
bdg_user_0147_202506_pendidikan,user_0147,2025-06,pendidikan,290000
bdg_user_0147_202506_kos_sewa,user_0147,2025-06,kos_sewa,510000
bdg_user_0147_202506_lainnya,user_0147,2025-06,lainnya,180000
bdg_user_0147_202507_makanan,user_0147,2025-07,makanan,925000
bdg_user_0147_202507_transportasi,user_0147,2025-07,transportasi,385000
bdg_user_0147_202507_belanja,user_0147,2025-07,belanja,500000
bdg_user_0147_202507_tagihan,user_0147,2025-07,tagihan,500000
bdg_user_0147_202507_hiburan,user_0147,2025-07,hiburan,310000
bdg_user_0147_202507_kesehatan,user_0147,2025-07,kesehatan,195000
bdg_user_0147_202507_pendidikan,user_0147,2025-07,pendidikan,310000
bdg_user_0147_202507_kos_sewa,user_0147,2025-07,kos_sewa,540000
bdg_user_0147_202507_lainnya,user_0147,2025-07,lainnya,195000
bdg_user_0147_202508_makanan,user_0147,2025-08,makanan,1025000
bdg_user_0147_202508_transportasi,user_0147,2025-08,transportasi,425000
bdg_user_0147_202508_belanja,user_0147,2025-08,belanja,555000
bdg_user_0147_202508_tagihan,user_0147,2025-08,tagihan,555000
bdg_user_0147_202508_hiburan,user_0147,2025-08,hiburan,340000
bdg_user_0147_202508_kesehatan,user_0147,2025-08,kesehatan,215000
bdg_user_0147_202508_pendidikan,user_0147,2025-08,pendidikan,340000
bdg_user_0147_202508_kos_sewa,user_0147,2025-08,kos_sewa,595000
bdg_user_0147_202508_lainnya,user_0147,2025-08,lainnya,215000
bdg_user_0147_202509_makanan,user_0147,2025-09,makanan,1350000
bdg_user_0147_202509_transportasi,user_0147,2025-09,transportasi,560000
bdg_user_0147_202509_belanja,user_0147,2025-09,belanja,730000
bdg_user_0147_202509_tagihan,user_0147,2025-09,tagihan,730000
bdg_user_0147_202509_hiburan,user_0147,2025-09,hiburan,450000
bdg_user_0147_202509_kesehatan,user_0147,2025-09,kesehatan,280000
bdg_user_0147_202509_pendidikan,user_0147,2025-09,pendidikan,450000
bdg_user_0147_202509_kos_sewa,user_0147,2025-09,kos_sewa,785000
bdg_user_0147_202509_lainnya,user_0147,2025-09,lainnya,280000
bdg_user_0147_202510_makanan,user_0147,2025-10,makanan,845000
bdg_user_0147_202510_transportasi,user_0147,2025-10,transportasi,355000
bdg_user_0147_202510_belanja,user_0147,2025-10,belanja,460000
bdg_user_0147_202510_tagihan,user_0147,2025-10,tagihan,460000
bdg_user_0147_202510_hiburan,user_0147,2025-10,hiburan,280000
bdg_user_0147_202510_kesehatan,user_0147,2025-10,kesehatan,175000
bdg_user_0147_202510_pendidikan,user_0147,2025-10,pendidikan,280000
bdg_user_0147_202510_kos_sewa,user_0147,2025-10,kos_sewa,495000
bdg_user_0147_202510_lainnya,user_0147,2025-10,lainnya,175000
bdg_user_0147_202511_makanan,user_0147,2025-11,makanan,1170000
bdg_user_0147_202511_transportasi,user_0147,2025-11,transportasi,490000
bdg_user_0147_202511_belanja,user_0147,2025-11,belanja,635000
bdg_user_0147_202511_tagihan,user_0147,2025-11,tagihan,635000
bdg_user_0147_202511_hiburan,user_0147,2025-11,hiburan,390000
bdg_user_0147_202511_kesehatan,user_0147,2025-11,kesehatan,245000
bdg_user_0147_202511_pendidikan,user_0147,2025-11,pendidikan,390000
bdg_user_0147_202511_kos_sewa,user_0147,2025-11,kos_sewa,685000
bdg_user_0147_202511_lainnya,user_0147,2025-11,lainnya,245000
bdg_user_0147_202512_makanan,user_0147,2025-12,makanan,1260000
bdg_user_0147_202512_transportasi,user_0147,2025-12,transportasi,525000
bdg_user_0147_202512_belanja,user_0147,2025-12,belanja,680000
bdg_user_0147_202512_tagihan,user_0147,2025-12,tagihan,680000
bdg_user_0147_202512_hiburan,user_0147,2025-12,hiburan,420000
bdg_user_0147_202512_kesehatan,user_0147,2025-12,kesehatan,260000
bdg_user_0147_202512_pendidikan,user_0147,2025-12,pendidikan,420000
bdg_user_0147_202512_kos_sewa,user_0147,2025-12,kos_sewa,735000
bdg_user_0147_202512_lainnya,user_0147,2025-12,lainnya,260000
bdg_user_0147_202601_makanan,user_0147,2026-01,makanan,1065000
bdg_user_0147_202601_transportasi,user_0147,2026-01,transportasi,445000
bdg_user_0147_202601_belanja,user_0147,2026-01,belanja,575000
bdg_user_0147_202601_tagihan,user_0147,2026-01,tagihan,575000
bdg_user_0147_202601_hiburan,user_0147,2026-01,hiburan,355000
bdg_user_0147_202601_kesehatan,user_0147,2026-01,kesehatan,220000
bdg_user_0147_202601_pendidikan,user_0147,2026-01,pendidikan,355000
bdg_user_0147_202601_kos_sewa,user_0147,2026-01,kos_sewa,620000
bdg_user_0147_202601_lainnya,user_0147,2026-01,lainnya,220000
bdg_user_0147_202602_makanan,user_0147,2026-02,makanan,1300000
bdg_user_0147_202602_transportasi,user_0147,2026-02,transportasi,540000
bdg_user_0147_202602_belanja,user_0147,2026-02,belanja,705000
bdg_user_0147_202602_tagihan,user_0147,2026-02,tagihan,705000
bdg_user_0147_202602_hiburan,user_0147,2026-02,hiburan,435000
bdg_user_0147_202602_kesehatan,user_0147,2026-02,kesehatan,270000
bdg_user_0147_202602_pendidikan,user_0147,2026-02,pendidikan,435000
bdg_user_0147_202602_kos_sewa,user_0147,2026-02,kos_sewa,760000
bdg_user_0147_202602_lainnya,user_0147,2026-02,lainnya,270000
bdg_user_0147_202603_makanan,user_0147,2026-03,makanan,1090000
bdg_user_0147_202603_transportasi,user_0147,2026-03,transportasi,455000
bdg_user_0147_202603_belanja,user_0147,2026-03,belanja,590000
bdg_user_0147_202603_tagihan,user_0147,2026-03,tagihan,590000
bdg_user_0147_202603_hiburan,user_0147,2026-03,hiburan,365000
bdg_user_0147_202603_kesehatan,user_0147,2026-03,kesehatan,230000
bdg_user_0147_202603_pendidikan,user_0147,2026-03,pendidikan,365000
bdg_user_0147_202603_kos_sewa,user_0147,2026-03,kos_sewa,635000
bdg_user_0147_202603_lainnya,user_0147,2026-03,lainnya,230000
bdg_user_0147_202604_makanan,user_0147,2026-04,makanan,1810000
bdg_user_0147_202604_transportasi,user_0147,2026-04,transportasi,755000
bdg_user_0147_202604_belanja,user_0147,2026-04,belanja,980000
bdg_user_0147_202604_tagihan,user_0147,2026-04,tagihan,980000
bdg_user_0147_202604_hiburan,user_0147,2026-04,hiburan,605000
bdg_user_0147_202604_kesehatan,user_0147,2026-04,kesehatan,375000
bdg_user_0147_202604_pendidikan,user_0147,2026-04,pendidikan,605000
bdg_user_0147_202604_kos_sewa,user_0147,2026-04,kos_sewa,1055000
bdg_user_0147_202604_lainnya,user_0147,2026-04,lainnya,375000
bdg_user_0147_202605_makanan,user_0147,2026-05,makanan,1240000
bdg_user_0147_202605_transportasi,user_0147,2026-05,transportasi,515000
bdg_user_0147_202605_belanja,user_0147,2026-05,belanja,670000
bdg_user_0147_202605_tagihan,user_0147,2026-05,tagihan,670000
bdg_user_0147_202605_hiburan,user_0147,2026-05,hiburan,415000
bdg_user_0147_202605_kesehatan,user_0147,2026-05,kesehatan,260000
bdg_user_0147_202605_pendidikan,user_0147,2026-05,pendidikan,415000
bdg_user_0147_202605_kos_sewa,user_0147,2026-05,kos_sewa,725000
bdg_user_0147_202605_lainnya,user_0147,2026-05,lainnya,260000
bdg_user_0148_202506_makanan,user_0148,2025-06,makanan,1280000
bdg_user_0148_202506_transportasi,user_0148,2025-06,transportasi,535000
bdg_user_0148_202506_belanja,user_0148,2025-06,belanja,695000
bdg_user_0148_202506_tagihan,user_0148,2025-06,tagihan,695000
bdg_user_0148_202506_hiburan,user_0148,2025-06,hiburan,425000
bdg_user_0148_202506_kesehatan,user_0148,2025-06,kesehatan,265000
bdg_user_0148_202506_pendidikan,user_0148,2025-06,pendidikan,425000
bdg_user_0148_202506_kos_sewa,user_0148,2025-06,kos_sewa,745000
bdg_user_0148_202506_lainnya,user_0148,2025-06,lainnya,265000
bdg_user_0148_202507_makanan,user_0148,2025-07,makanan,1180000
bdg_user_0148_202507_transportasi,user_0148,2025-07,transportasi,490000
bdg_user_0148_202507_belanja,user_0148,2025-07,belanja,640000
bdg_user_0148_202507_tagihan,user_0148,2025-07,tagihan,640000
bdg_user_0148_202507_hiburan,user_0148,2025-07,hiburan,395000
bdg_user_0148_202507_kesehatan,user_0148,2025-07,kesehatan,245000
bdg_user_0148_202507_pendidikan,user_0148,2025-07,pendidikan,395000
bdg_user_0148_202507_kos_sewa,user_0148,2025-07,kos_sewa,690000
bdg_user_0148_202507_lainnya,user_0148,2025-07,lainnya,245000
bdg_user_0148_202508_makanan,user_0148,2025-08,makanan,835000
bdg_user_0148_202508_transportasi,user_0148,2025-08,transportasi,350000
bdg_user_0148_202508_belanja,user_0148,2025-08,belanja,455000
bdg_user_0148_202508_tagihan,user_0148,2025-08,tagihan,455000
bdg_user_0148_202508_hiburan,user_0148,2025-08,hiburan,280000
bdg_user_0148_202508_kesehatan,user_0148,2025-08,kesehatan,175000
bdg_user_0148_202508_pendidikan,user_0148,2025-08,pendidikan,280000
bdg_user_0148_202508_kos_sewa,user_0148,2025-08,kos_sewa,490000
bdg_user_0148_202508_lainnya,user_0148,2025-08,lainnya,175000
bdg_user_0148_202509_makanan,user_0148,2025-09,makanan,710000
bdg_user_0148_202509_transportasi,user_0148,2025-09,transportasi,295000
bdg_user_0148_202509_belanja,user_0148,2025-09,belanja,385000
bdg_user_0148_202509_tagihan,user_0148,2025-09,tagihan,385000
bdg_user_0148_202509_hiburan,user_0148,2025-09,hiburan,235000
bdg_user_0148_202509_kesehatan,user_0148,2025-09,kesehatan,150000
bdg_user_0148_202509_pendidikan,user_0148,2025-09,pendidikan,235000
bdg_user_0148_202509_kos_sewa,user_0148,2025-09,kos_sewa,415000
bdg_user_0148_202509_lainnya,user_0148,2025-09,lainnya,150000
bdg_user_0148_202510_makanan,user_0148,2025-10,makanan,1015000
bdg_user_0148_202510_transportasi,user_0148,2025-10,transportasi,420000
bdg_user_0148_202510_belanja,user_0148,2025-10,belanja,550000
bdg_user_0148_202510_tagihan,user_0148,2025-10,tagihan,550000
bdg_user_0148_202510_hiburan,user_0148,2025-10,hiburan,340000
bdg_user_0148_202510_kesehatan,user_0148,2025-10,kesehatan,210000
bdg_user_0148_202510_pendidikan,user_0148,2025-10,pendidikan,340000
bdg_user_0148_202510_kos_sewa,user_0148,2025-10,kos_sewa,590000
bdg_user_0148_202510_lainnya,user_0148,2025-10,lainnya,210000
bdg_user_0148_202511_makanan,user_0148,2025-11,makanan,985000
bdg_user_0148_202511_transportasi,user_0148,2025-11,transportasi,410000
bdg_user_0148_202511_belanja,user_0148,2025-11,belanja,535000
bdg_user_0148_202511_tagihan,user_0148,2025-11,tagihan,535000
bdg_user_0148_202511_hiburan,user_0148,2025-11,hiburan,330000
bdg_user_0148_202511_kesehatan,user_0148,2025-11,kesehatan,205000
bdg_user_0148_202511_pendidikan,user_0148,2025-11,pendidikan,330000
bdg_user_0148_202511_kos_sewa,user_0148,2025-11,kos_sewa,575000
bdg_user_0148_202511_lainnya,user_0148,2025-11,lainnya,205000
bdg_user_0148_202512_makanan,user_0148,2025-12,makanan,1435000
bdg_user_0148_202512_transportasi,user_0148,2025-12,transportasi,600000
bdg_user_0148_202512_belanja,user_0148,2025-12,belanja,780000
bdg_user_0148_202512_tagihan,user_0148,2025-12,tagihan,780000
bdg_user_0148_202512_hiburan,user_0148,2025-12,hiburan,480000
bdg_user_0148_202512_kesehatan,user_0148,2025-12,kesehatan,300000
bdg_user_0148_202512_pendidikan,user_0148,2025-12,pendidikan,480000
bdg_user_0148_202512_kos_sewa,user_0148,2025-12,kos_sewa,840000
bdg_user_0148_202512_lainnya,user_0148,2025-12,lainnya,300000
bdg_user_0148_202601_makanan,user_0148,2026-01,makanan,1110000
bdg_user_0148_202601_transportasi,user_0148,2026-01,transportasi,465000
bdg_user_0148_202601_belanja,user_0148,2026-01,belanja,600000
bdg_user_0148_202601_tagihan,user_0148,2026-01,tagihan,600000
bdg_user_0148_202601_hiburan,user_0148,2026-01,hiburan,370000
bdg_user_0148_202601_kesehatan,user_0148,2026-01,kesehatan,230000
bdg_user_0148_202601_pendidikan,user_0148,2026-01,pendidikan,370000
bdg_user_0148_202601_kos_sewa,user_0148,2026-01,kos_sewa,650000
bdg_user_0148_202601_lainnya,user_0148,2026-01,lainnya,230000
bdg_user_0148_202602_makanan,user_0148,2026-02,makanan,985000
bdg_user_0148_202602_transportasi,user_0148,2026-02,transportasi,410000
bdg_user_0148_202602_belanja,user_0148,2026-02,belanja,535000
bdg_user_0148_202602_tagihan,user_0148,2026-02,tagihan,535000
bdg_user_0148_202602_hiburan,user_0148,2026-02,hiburan,330000
bdg_user_0148_202602_kesehatan,user_0148,2026-02,kesehatan,205000
bdg_user_0148_202602_pendidikan,user_0148,2026-02,pendidikan,330000
bdg_user_0148_202602_kos_sewa,user_0148,2026-02,kos_sewa,575000
bdg_user_0148_202602_lainnya,user_0148,2026-02,lainnya,205000
bdg_user_0148_202603_makanan,user_0148,2026-03,makanan,1090000
bdg_user_0148_202603_transportasi,user_0148,2026-03,transportasi,455000
bdg_user_0148_202603_belanja,user_0148,2026-03,belanja,590000
bdg_user_0148_202603_tagihan,user_0148,2026-03,tagihan,590000
bdg_user_0148_202603_hiburan,user_0148,2026-03,hiburan,365000
bdg_user_0148_202603_kesehatan,user_0148,2026-03,kesehatan,230000
bdg_user_0148_202603_pendidikan,user_0148,2026-03,pendidikan,365000
bdg_user_0148_202603_kos_sewa,user_0148,2026-03,kos_sewa,635000
bdg_user_0148_202603_lainnya,user_0148,2026-03,lainnya,230000
bdg_user_0148_202604_makanan,user_0148,2026-04,makanan,1455000
bdg_user_0148_202604_transportasi,user_0148,2026-04,transportasi,605000
bdg_user_0148_202604_belanja,user_0148,2026-04,belanja,790000
bdg_user_0148_202604_tagihan,user_0148,2026-04,tagihan,790000
bdg_user_0148_202604_hiburan,user_0148,2026-04,hiburan,485000
bdg_user_0148_202604_kesehatan,user_0148,2026-04,kesehatan,305000
bdg_user_0148_202604_pendidikan,user_0148,2026-04,pendidikan,485000
bdg_user_0148_202604_kos_sewa,user_0148,2026-04,kos_sewa,850000
bdg_user_0148_202604_lainnya,user_0148,2026-04,lainnya,305000
bdg_user_0148_202605_makanan,user_0148,2026-05,makanan,1380000
bdg_user_0148_202605_transportasi,user_0148,2026-05,transportasi,575000
bdg_user_0148_202605_belanja,user_0148,2026-05,belanja,745000
bdg_user_0148_202605_tagihan,user_0148,2026-05,tagihan,745000
bdg_user_0148_202605_hiburan,user_0148,2026-05,hiburan,460000
bdg_user_0148_202605_kesehatan,user_0148,2026-05,kesehatan,285000
bdg_user_0148_202605_pendidikan,user_0148,2026-05,pendidikan,460000
bdg_user_0148_202605_kos_sewa,user_0148,2026-05,kos_sewa,805000
bdg_user_0148_202605_lainnya,user_0148,2026-05,lainnya,285000
bdg_user_0149_202507_makanan,user_0149,2025-07,makanan,1110000
bdg_user_0149_202507_transportasi,user_0149,2025-07,transportasi,465000
bdg_user_0149_202507_belanja,user_0149,2025-07,belanja,600000
