user_id,input_month_1,input_month_2,input_month_3,target_month,normalization_base,split,input_m1_makanan,input_m1_makanan_income_ratio,input_m1_transportasi,input_m1_transportasi_income_ratio,input_m1_belanja,input_m1_belanja_income_ratio,input_m1_tagihan,input_m1_tagihan_income_ratio,input_m1_hiburan,input_m1_hiburan_income_ratio,input_m1_kesehatan,input_m1_kesehatan_income_ratio,input_m1_pendidikan,input_m1_pendidikan_income_ratio,input_m1_kos_sewa,input_m1_kos_sewa_income_ratio,input_m1_lainnya,input_m1_lainnya_income_ratio,input_m2_makanan,input_m2_makanan_income_ratio,input_m2_transportasi,input_m2_transportasi_income_ratio,input_m2_belanja,input_m2_belanja_income_ratio,input_m2_tagihan,input_m2_tagihan_income_ratio,input_m2_hiburan,input_m2_hiburan_income_ratio,input_m2_kesehatan,input_m2_kesehatan_income_ratio,input_m2_pendidikan,input_m2_pendidikan_income_ratio,input_m2_kos_sewa,input_m2_kos_sewa_income_ratio,input_m2_lainnya,input_m2_lainnya_income_ratio,input_m3_makanan,input_m3_makanan_income_ratio,input_m3_transportasi,input_m3_transportasi_income_ratio,input_m3_belanja,input_m3_belanja_income_ratio,input_m3_tagihan,input_m3_tagihan_income_ratio,input_m3_hiburan,input_m3_hiburan_income_ratio,input_m3_kesehatan,input_m3_kesehatan_income_ratio,input_m3_pendidikan,input_m3_pendidikan_income_ratio,input_m3_kos_sewa,input_m3_kos_sewa_income_ratio,input_m3_lainnya,input_m3_lainnya_income_ratio,target_makanan,target_makanan_income_ratio,target_transportasi,target_transportasi_income_ratio,target_belanja,target_belanja_income_ratio,target_tagihan,target_tagihan_income_ratio,target_hiburan,target_hiburan_income_ratio,target_kesehatan,target_kesehatan_income_ratio,target_pendidikan,target_pendidikan_income_ratio,target_kos_sewa,target_kos_sewa_income_ratio,target_lainnya,target_lainnya_income_ratio
user_0144,2026-02,2026-03,2026-04,2026-05,10750000,test,2602000,0.24204651,956000,0.08893023,1052000,0.09786047,1267000,0.11786047,601000,0.05590698,489000,0.04548837,787000,0.0732093,1287000,0.11972093,704000,0.06548837,2795000,0.26,1022000,0.09506977,1281000,0.11916279,1769000,0.16455814,831000,0.07730233,621000,0.05776744,911000,0.08474419,1614000,0.15013953,805000,0.07488372,3100000,0.28837209,1434000,0.13339535,1257000,0.11693023,1516000,0.14102326,900000,0.08372093,596000,0.05544186,1122000,0.10437209,2004000,0.1864186,800000,0.0744186,1631000,0.15172093,895000,0.08325581,1064000,0.09897674,939000,0.08734884,461000,0.04288372,457000,0.04251163,573000,0.05330233,1297000,0.12065116,645000,0.06
user_0145,2025-06,2025-07,2025-08,2025-09,10750000,train,1295000,0.12046512,434000,0.04037209,711000,0.06613953,618000,0.05748837,425000,0.03953488,270000,0.02511628,389000,0.03618605,753000,0.07004651,424000,0.03944186,1476000,0.13730233,695000,0.06465116,674000,0.06269767,650000,0.06046512,463000,0.04306977,333000,0.03097674,404000,0.0375814,889000,0.08269767,392000,0.03646512,1335000,0.12418605,698000,0.06493023,771000,0.07172093,716000,0.06660465,412000,0.03832558,276000,0.02567442,549000,0.05106977,828000,0.07702326,409000,0.03804651,919000,0.08548837,324000,0.03013953,386000,0.03590698,456000,0.0424186,240000,0.02232558,161000,0.01497674,265000,0.02465116,526000,0.04893023,266000,0.02474419
user_0145,2025-07,2025-08,2025-09,2025-10,10750000,train,1476000,0.13730233,695000,0.06465116,674000,0.06269767,650000,0.06046512,463000,0.04306977,333000,0.03097674,404000,0.0375814,889000,0.08269767,392000,0.03646512,1335000,0.12418605,698000,0.06493023,771000,0.07172093,716000,0.06660465,412000,0.03832558,276000,0.02567442,549000,0.05106977,828000,0.07702326,409000,0.03804651,919000,0.08548837,324000,0.03013953,386000,0.03590698,456000,0.0424186,240000,0.02232558,161000,0.01497674,265000,0.02465116,526000,0.04893023,266000,0.02474419,1320000,0.1227907,556000,0.05172093,486000,0.0452093,742000,0.06902326,362000,0.03367442,254000,0.02362791,328000,0.03051163,608000,0.05655814,358000,0.03330233
user_0145,2025-08,2025-09,2025-10,2025-11,10750000,train,1335000,0.12418605,698000,0.06493023,771000,0.07172093,716000,0.06660465,412000,0.03832558,276000,0.02567442,549000,0.05106977,828000,0.07702326,409000,0.03804651,919000,0.08548837,324000,0.03013953,386000,0.03590698,456000,0.0424186,240000,0.02232558,161000,0.01497674,265000,0.02465116,526000,0.04893023,266000,0.02474419,1320000,0.1227907,556000,0.05172093,486000,0.0452093,742000,0.06902326,362000,0.03367442,254000,0.02362791,328000,0.03051163,608000,0.05655814,358000,0.03330233,2350000,0.21860465,1022000,0.09506977,1024000,0.09525581,993000,0.09237209,550000,0.05116279,482000,0.04483721,631000,0.05869767,1365000,0.12697674,594000,0.05525581
user_0145,2025-09,2025-10,2025-11,2025-12,10750000,train,919000,0.08548837,324000,0.03013953,386000,0.03590698,456000,0.0424186,240000,0.02232558,161000,0.01497674,265000,0.02465116,526000,0.04893023,266000,0.02474419,1320000,0.1227907,556000,0.05172093,486000,0.0452093,742000,0.06902326,362000,0.03367442,254000,0.02362791,328000,0.03051163,608000,0.05655814,358000,0.03330233,2350000,0.21860465,1022000,0.09506977,1024000,0.09525581,993000,0.09237209,550000,0.05116279,482000,0.04483721,631000,0.05869767,1365000,0.12697674,594000,0.05525581,1480000,0.13767442,575000,0.05348837,2363000,0.21981395,743000,0.06911628,568000,0.05283721,344000,0.032,593000,0.05516279,1038000,0.09655814,459000,0.04269767
user_0145,2025-10,2025-11,2025-12,2026-01,10750000,train,1320000,0.1227907,556000,0.05172093,486000,0.0452093,742000,0.06902326,362000,0.03367442,254000,0.02362791,328000,0.03051163,608000,0.05655814,358000,0.03330233,2350000,0.21860465,1022000,0.09506977,1024000,0.09525581,993000,0.09237209,550000,0.05116279,482000,0.04483721,631000,0.05869767,1365000,0.12697674,594000,0.05525581,1480000,0.13767442,575000,0.05348837,2363000,0.21981395,743000,0.06911628,568000,0.05283721,344000,0.032,593000,0.05516279,1038000,0.09655814,459000,0.04269767,3128000,0.29097674,1038000,0.09655814,1572000,0.14623256,1858000,0.17283721,850000,0.07906977,716000,0.06660465,942000,0.08762791,1474000,0.13711628,988000,0.09190698
user_0145,2025-11,2025-12,2026-01,2026-02,10750000,train,2350000,0.21860465,1022000,0.09506977,1024000,0.09525581,993000,0.09237209,550000,0.05116279,482000,0.04483721,631000,0.05869767,1365000,0.12697674,594000,0.05525581,1480000,0.13767442,575000,0.05348837,2363000,0.21981395,743000,0.06911628,568000,0.05283721,344000,0.032,593000,0.05516279,1038000,0.09655814,459000,0.04269767,3128000,0.29097674,1038000,0.09655814,1572000,0.14623256,1858000,0.17283721,850000,0.07906977,716000,0.06660465,942000,0.08762791,1474000,0.13711628,988000,0.09190698,2110000,0.19627907,828000,0.07702326,849000,0.07897674,916000,0.0852093,662000,0.0615814,500000,0.04651163,640000,0.05953488,992000,0.09227907,655000,0.06093023
user_0145,2025-12,2026-01,2026-02,2026-03,10750000,validation,1480000,0.13767442,575000,0.05348837,2363000,0.21981395,743000,0.06911628,568000,0.05283721,344000,0.032,593000,0.05516279,1038000,0.09655814,459000,0.04269767,3128000,0.29097674,1038000,0.09655814,1572000,0.14623256,1858000,0.17283721,850000,0.07906977,716000,0.06660465,942000,0.08762791,1474000,0.13711628,988000,0.09190698,2110000,0.19627907,828000,0.07702326,849000,0.07897674,916000,0.0852093,662000,0.0615814,500000,0.04651163,640000,0.05953488,992000,0.09227907,655000,0.06093023,2891000,0.26893023,1195000,0.11116279,1490000,0.13860465,2048000,0.19051163,974000,0.09060465,687000,0.06390698,1045000,0.0972093,2308000,0.21469767,841000,0.07823256
user_0145,2026-01,2026-02,2026-03,2026-04,10750000,validation,3128000,0.29097674,1038000,0.09655814,1572000,0.14623256,1858000,0.17283721,850000,0.07906977,716000,0.06660465,942000,0.08762791,1474000,0.13711628,988000,0.09190698,2110000,0.19627907,828000,0.07702326,849000,0.07897674,916000,0.0852093,662000,0.0615814,500000,0.04651163,640000,0.05953488,992000,0.09227907,655000,0.06093023,2891000,0.26893023,1195000,0.11116279,1490000,0.13860465,2048000,0.19051163,974000,0.09060465,687000,0.06390698,1045000,0.0972093,2308000,0.21469767,841000,0.07823256,3988000,0.37097674,1424000,0.13246512,1980000,0.18418605,1879000,0.1747907,959000,0.0892093,619000,0.0575814,1225000,0.11395349,1820000,0.16930233,854000,0.07944186
user_0145,2026-02,2026-03,2026-04,2026-05,10750000,test,2110000,0.19627907,828000,0.07702326,849000,0.07897674,916000,0.0852093,662000,0.0615814,500000,0.04651163,640000,0.05953488,992000,0.09227907,655000,0.06093023,2891000,0.26893023,1195000,0.11116279,1490000,0.13860465,2048000,0.19051163,974000,0.09060465,687000,0.06390698,1045000,0.0972093,2308000,0.21469767,841000,0.07823256,3988000,0.37097674,1424000,0.13246512,1980000,0.18418605,1879000,0.1747907,959000,0.0892093,619000,0.0575814,1225000,0.11395349,1820000,0.16930233,854000,0.07944186,1684000,0.15665116,732000,0.06809302,746000,0.06939535,720000,0.06697674,507000,0.04716279,303000,0.02818605,573000,0.05330233,942000,0.08762791,371000,0.03451163
user_0146,2025-06,2025-07,2025-08,2025-09,15400000,train,1992000,0.12935065,746000,0.04844156,957000,0.06214286,1312000,0.08519481,671000,0.04357143,489000,0.03175325,700000,0.04545455,1077000,0.06993506,574000,0.03727273,1829000,0.11876623,868000,0.05636364,967000,0.06279221,996000,0.06467532,1748000,0.11350649,387000,0.02512987,533000,0.03461039,1209000,0.07850649,459000,0.02980519,2399000,0.15577922,911000,0.05915584,1268000,0.08233766,3392000,0.22025974,727000,0.04720779,541000,0.03512987,682000,0.04428571,1489000,0.09668831,664000,0.04311688,1787000,0.11603896,642000,0.04168831,799000,0.05188312,752000,0.04883117,573000,0.03720779,288000,0.0187013,549000,0.03564935,889000,0.05772727,479000,0.0311039
user_0146,2025-07,2025-08,2025-09,2025-10,15400000,train,1829000,0.11876623,868000,0.05636364,967000,0.06279221,996000,0.06467532,1748000,0.11350649,387000,0.02512987,533000,0.03461039,1209000,0.07850649,459000,0.02980519,2399000,0.15577922,911000,0.05915584,1268000,0.08233766,3392000,0.22025974,727000,0.04720779,541000,0.03512987,682000,0.04428571,1489000,0.09668831,664000,0.04311688,1787000,0.11603896,642000,0.04168831,799000,0.05188312,752000,0.04883117,573000,0.03720779,288000,0.0187013,549000,0.03564935,889000,0.05772727,479000,0.0311039,2513000,0.16318182,1040000,0.06753247,1417000,0.09201299,1489000,0.09668831,640000,0.04155844,515000,0.03344156,783000,0.05084416,1258000,0.08168831,835000,0.05422078
user_0146,2025-08,2025-09,2025-10,2025-11,15400000,train,2399000,0.15577922,911000,0.05915584,1268000,0.08233766,3392000,0.22025974,727000,0.04720779,541000,0.03512987,682000,0.04428571,1489000,0.09668831,664000,0.04311688,1787000,0.11603896,642000,0.04168831,799000,0.05188312,752000,0.04883117,573000,0.03720779,288000,0.0187013,549000,0.03564935,889000,0.05772727,479000,0.0311039,2513000,0.16318182,1040000,0.06753247,1417000,0.09201299,1489000,0.09668831,640000,0.04155844,515000,0.03344156,783000,0.05084416,1258000,0.08168831,835000,0.05422078,2444000,0.1587013,956000,0.06207792,1274000,0.08272727,1242000,0.08064935,615000,0.03993506,597000,0.03876623,919000,0.05967532,1668000,0.10831169,790000,0.0512987
user_0146,2025-09,2025-10,2025-11,2025-12,15400000,train,1787000,0.11603896,642000,0.04168831,799000,0.05188312,752000,0.04883117,573000,0.03720779,288000,0.0187013,549000,0.03564935,889000,0.05772727,479000,0.0311039,2513000,0.16318182,1040000,0.06753247,1417000,0.09201299,1489000,0.09668831,640000,0.04155844,515000,0.03344156,783000,0.05084416,1258000,0.08168831,835000,0.05422078,2444000,0.1587013,956000,0.06207792,1274000,0.08272727,1242000,0.08064935,615000,0.03993506,597000,0.03876623,919000,0.05967532,1668000,0.10831169,790000,0.0512987,1983000,0.12876623,722000,0.04688312,844000,0.05480519,1130000,0.07337662,557000,0.03616883,358000,0.02324675,739000,0.04798701,1031000,0.06694805,642000,0.04168831
user_0146,2025-10,2025-11,2025-12,2026-01,15400000,train,2513000,0.16318182,1040000,0.06753247,1417000,0.09201299,1489000,0.09668831,640000,0.04155844,515000,0.03344156,783000,0.05084416,1258000,0.08168831,835000,0.05422078,2444000,0.1587013,956000,0.06207792,1274000,0.08272727,1242000,0.08064935,615000,0.03993506,597000,0.03876623,919000,0.05967532,1668000,0.10831169,790000,0.0512987,1983000,0.12876623,722000,0.04688312,844000,0.05480519,1130000,0.07337662,557000,0.03616883,358000,0.02324675,739000,0.04798701,1031000,0.06694805,642000,0.04168831,4035000,0.26201299,1581000,0.10266234,2316000,0.15038961,2185000,0.14188312,1336000,0.08675325,768000,0.04987013,1190000,0.07727273,2745000,0.17824675,1270000,0.08246753
user_0146,2025-11,2025-12,2026-01,2026-02,15400000,train,2444000,0.1587013,956000,0.06207792,1274000,0.08272727,1242000,0.08064935,615000,0.03993506,597000,0.03876623,919000,0.05967532,1668000,0.10831169,790000,0.0512987,1983000,0.12876623,722000,0.04688312,844000,0.05480519,1130000,0.07337662,557000,0.03616883,358000,0.02324675,739000,0.04798701,1031000,0.06694805,642000,0.04168831,4035000,0.26201299,1581000,0.10266234,2316000,0.15038961,2185000,0.14188312,1336000,0.08675325,768000,0.04987013,1190000,0.07727273,2745000,0.17824675,1270000,0.08246753,2320000,0.15064935,768000,0.04987013,1099000,0.07136364,2628000,0.17064935,611000,0.03967532,416000,0.02701299,647000,0.04201299,1402000,0.09103896,519000,0.0337013
user_0146,2025-12,2026-01,2026-02,2026-03,15400000,validation,1983000,0.12876623,722000,0.04688312,844000,0.05480519,1130000,0.07337662,557000,0.03616883,358000,0.02324675,739000,0.04798701,1031000,0.06694805,642000,0.04168831,4035000,0.26201299,1581000,0.10266234,2316000,0.15038961,2185000,0.14188312,1336000,0.08675325,768000,0.04987013,1190000,0.07727273,2745000,0.17824675,1270000,0.08246753,2320000,0.15064935,768000,0.04987013,1099000,0.07136364,2628000,0.17064935,611000,0.03967532,416000,0.02701299,647000,0.04201299,1402000,0.09103896,519000,0.0337013,3084000,0.20025974,1267000,0.08227273,2694000,0.17493506,1616000,0.10493506,945000,0.06136364,663000,0.04305195,893000,0.05798701,1662000,0.10792208,1015000,0.06590909
user_0146,2026-01,2026-02,2026-03,2026-04,15400000,validation,4035000,0.26201299,1581000,0.10266234,2316000,0.15038961,2185000,0.14188312,1336000,0.08675325,768000,0.04987013,1190000,0.07727273,2745000,0.17824675,1270000,0.08246753,2320000,0.15064935,768000,0.04987013,1099000,0.07136364,2628000,0.17064935,611000,0.03967532,416000,0.02701299,647000,0.04201299,1402000,0.09103896,519000,0.0337013,3084000,0.20025974,1267000,0.08227273,2694000,0.17493506,1616000,0.10493506,945000,0.06136364,663000,0.04305195,893000,0.05798701,1662000,0.10792208,1015000,0.06590909,2788000,0.18103896,1019000,0.06616883,1417000,0.09201299,1354000,0.08792208,711000,0.04616883,585000,0.03798701,976000,0.06337662,1677000,0.1088961,837000,0.05435065
user_0146,2026-02,2026-03,2026-04,2026-05,15400000,test,2320000,0.15064935,768000,0.04987013,1099000,0.07136364,2628000,0.17064935,611000,0.03967532,416000,0.02701299,647000,0.04201299,1402000,0.09103896,519000,0.0337013,3084000,0.20025974,1267000,0.08227273,2694000,0.17493506,1616000,0.10493506,945000,0.06136364,663000,0.04305195,893000,0.05798701,1662000,0.10792208,1015000,0.06590909,2788000,0.18103896,1019000,0.06616883,1417000,0.09201299,1354000,0.08792208,711000,0.04616883,585000,0.03798701,976000,0.06337662,1677000,0.1088961,837000,0.05435065,2384000,0.15480519,988000,0.06415584,1330000,0.08636364,1064000,0.06909091,709000,0.04603896,468000,0.03038961,638000,0.04142857,1172000,0.0761039,687000,0.04461039
user_0147,2025-06,2025-07,2025-08,2025-09,6300000,train,1067000,0.16936508,567000,0.09,617000,0.09793651,713000,0.1131746,339000,0.05380952,232000,0.0368254,447000,0.07095238,676000,0.10730159,369000,0.05857143,1612000,0.25587302,722000,0.11460317,832000,0.13206349,884000,0.14031746,465000,0.07380952,311000,0.04936508,418000,0.06634921,955000,0.1515873,430000,0.06825397,1217000,0.1931746,456000,0.07238095,598000,0.09492063,622000,0.09873016,278000,0.04412698,191000,0.03031746,332000,0.05269841,702000,0.11142857,316000,0.05015873,835000,0.13253968,276000,0.04380952,364000,0.05777778,400000,0.06349206,272000,0.0431746,193000,0.03063492,311000,0.04936508,417000,0.06619048,194000,0.03079365
user_0147,2025-07,2025-08,2025-09,2025-10,6300000,train,1612000,0.25587302,722000,0.11460317,832000,0.13206349,884000,0.14031746,465000,0.07380952,311000,0.04936508,418000,0.06634921,955000,0.1515873,430000,0.06825397,1217000,0.1931746,456000,0.07238095,598000,0.09492063,622000,0.09873016,278000,0.04412698,191000,0.03031746,332000,0.05269841,702000,0.11142857,316000,0.05015873,835000,0.13253968,276000,0.04380952,364000,0.05777778,400000,0.06349206,272000,0.0431746,193000,0.03063492,311000,0.04936508,417000,0.06619048,194000,0.03079365,799000,0.1268254,459000,0.07285714,412000,0.06539683,535000,0.08492063,246000,0.03904762,224000,0.03555556,367000,0.05825397,499000,0.07920635,255000,0.04047619
user_0147,2025-08,2025-09,2025-10,2025-11,6300000,train,1217000,0.1931746,456000,0.07238095,598000,0.09492063,622000,0.09873016,278000,0.04412698,191000,0.03031746,332000,0.05269841,702000,0.11142857,316000,0.05015873,835000,0.13253968,276000,0.04380952,364000,0.05777778,400000,0.06349206,272000,0.0431746,193000,0.03063492,311000,0.04936508,417000,0.06619048,194000,0.03079365,799000,0.1268254,459000,0.07285714,412000,0.06539683,535000,0.08492063,246000,0.03904762,224000,0.03555556,367000,0.05825397,499000,0.07920635,255000,0.04047619,918000,0.14571429,445000,0.07063492,474000,0.0752381,430000,0.06825397,293000,0.04650794,173000,0.02746032,272000,0.0431746,631000,0.10015873,279000,0.04428571
user_0147,2025-09,2025-10,2025-11,2025-12,6300000,train,835000,0.13253968,276000,0.04380952,364000,0.05777778,400000,0.06349206,272000,0.0431746,193000,0.03063492,311000,0.04936508,417000,0.06619048,194000,0.03079365,799000,0.1268254,459000,0.07285714,412000,0.06539683,535000,0.08492063,246000,0.03904762,224000,0.03555556,367000,0.05825397,499000,0.07920635,255000,0.04047619,918000,0.14571429,445000,0.07063492,474000,0.0752381,430000,0.06825397,293000,0.04650794,173000,0.02746032,272000,0.0431746,631000,0.10015873,279000,0.04428571,855000,0.13571429,300000,0.04761905,344000,0.05460317,372000,0.05904762,1217000,0.1931746,176000,0.02793651,224000,0.03555556,367000,0.05825397,220000,0.03492063
user_0147,2025-10,2025-11,2025-12,2026-01,6300000,train,799000,0.1268254,459000,0.07285714,412000,0.06539683,535000,0.08492063,246000,0.03904762,224000,0.03555556,367000,0.05825397,499000,0.07920635,255000,0.04047619,918000,0.14571429,445000,0.07063492,474000,0.0752381,430000,0.06825397,293000,0.04650794,173000,0.02746032,272000,0.0431746,631000,0.10015873,279000,0.04428571,855000,0.13571429,300000,0.04761905,344000,0.05460317,372000,0.05904762,1217000,0.1931746,176000,0.02793651,224000,0.03555556,367000,0.05825397,220000,0.03492063,1179000,0.18714286,515000,0.08174603,543000,0.08619048,538000,0.08539683,302000,0.04793651,230000,0.03650794,408000,0.0647619,569000,0.09031746,305000,0.0484127
user_0147,2025-11,2025-12,2026-01,2026-02,6300000,train,918000,0.14571429,445000,0.07063492,474000,0.0752381,430000,0.06825397,293000,0.04650794,173000,0.02746032,272000,0.0431746,631000,0.10015873,279000,0.04428571,855000,0.13571429,300000,0.04761905,344000,0.05460317,372000,0.05904762,1217000,0.1931746,176000,0.02793651,224000,0.03555556,367000,0.05825397,220000,0.03492063,1179000,0.18714286,515000,0.08174603,543000,0.08619048,538000,0.08539683,302000,0.04793651,230000,0.03650794,408000,0.0647619,569000,0.09031746,305000,0.0484127,1771000,0.28111111,653000,0.10365079,655000,0.10396825,791000,0.12555556,457000,0.07253968,313000,0.04968254,485000,0.07698413,749000,0.11888889,387000,0.06142857
user_0147,2025-12,2026-01,2026-02,2026-03,6300000,validation,855000,0.13571429,300000,0.04761905,344000,0.05460317,372000,0.05904762,1217000,0.1931746,176000,0.02793651,224000,0.03555556,367000,0.05825397,220000,0.03492063,1179000,0.18714286,515000,0.08174603,543000,0.08619048,538000,0.08539683,302000,0.04793651,230000,0.03650794,408000,0.0647619,569000,0.09031746,305000,0.0484127,1771000,0.28111111,653000,0.10365079,655000,0.10396825,791000,0.12555556,457000,0.07253968,313000,0.04968254,485000,0.07698413,749000,0.11888889,387000,0.06142857,1541000,0.24460317,551000,0.08746032,662000,0.10507937,3044000,0.4831746,352000,0.05587302,346000,0.05492063,514000,0.0815873,801000,0.12714286,384000,0.06095238
user_0147,2026-01,2026-02,2026-03,2026-04,6300000,validation,1179000,0.18714286,515000,0.08174603,543000,0.08619048,538000,0.08539683,302000,0.04793651,230000,0.03650794,408000,0.0647619,569000,0.09031746,305000,0.0484127,1771000,0.28111111,653000,0.10365079,655000,0.10396825,791000,0.12555556,457000,0.07253968,313000,0.04968254,485000,0.07698413,749000,0.11888889,387000,0.06142857,1541000,0.24460317,551000,0.08746032,662000,0.10507937,3044000,0.4831746,352000,0.05587302,346000,0.05492063,514000,0.0815873,801000,0.12714286,384000,0.06095238,2073000,0.32904762,675000,0.10714286,941000,0.14936508,878000,0.13936508,504000,0.08,393000,0.06238095,701000,0.11126984,1068000,0.16952381,519000,0.08238095
user_0147,2026-02,2026-03,2026-04,2026-05,6300000,test,1771000,0.28111111,653000,0.10365079,655000,0.10396825,791000,0.12555556,457000,0.07253968,313000,0.04968254,485000,0.07698413,749000,0.11888889,387000,0.06142857,1541000,0.24460317,551000,0.08746032,662000,0.10507937,3044000,0.4831746,352000,0.05587302,346000,0.05492063,514000,0.0815873,801000,0.12714286,384000,0.06095238,2073000,0.32904762,675000,0.10714286,941000,0.14936508,878000,0.13936508,504000,0.08,393000,0.06238095,701000,0.11126984,1068000,0.16952381,519000,0.08238095,1084000,0.17206349,546000,0.08666667,645000,0.10238095,627000,0.09952381,276000,0.04380952,274000,0.04349206,327000,0.05190476,648000,0.10285714,345000,0.0547619
user_0148,2025-06,2025-07,2025-08,2025-09,6300000,train,1058000,0.16793651,501000,0.07952381,548000,0.08698413,2621000,0.41603175,331000,0.05253968,273000,0.04333333,393000,0.06238095,763000,0.12111111,209000,0.0331746,1170000,0.18571429,438000,0.06952381,606000,0.09619048,607000,0.09634921,432000,0.06857143,245000,0.03888889,433000,0.06873016,564000,0.08952381,269000,0.04269841,1003000,0.15920635,492000,0.07809524,598000,0.09492063,692000,0.10984127,367000,0.05825397,228000,0.03619048,369000,0.05857143,749000,0.11888889,270000,0.04285714,1127000,0.17888889,528000,0.08380952,617000,0.09793651,589000,0.09349206,466000,0.07396825,226000,0.03587302,349000,0.05539683,707000,0.11222222,292000,0.04634921
user_0148,2025-07,2025-08,2025-09,2025-10,6300000,train,1170000,0.18571429,438000,0.06952381,606000,0.09619048,607000,0.09634921,432000,0.06857143,245000,0.03888889,433000,0.06873016,564000,0.08952381,269000,0.04269841,1003000,0.15920635,492000,0.07809524,598000,0.09492063,692000,0.10984127,367000,0.05825397,228000,0.03619048,369000,0.05857143,749000,0.11888889,270000,0.04285714,1127000,0.17888889,528000,0.08380952,617000,0.09793651,589000,0.09349206,466000,0.07396825,226000,0.03587302,349000,0.05539683,707000,0.11222222,292000,0.04634921,784000,0.12444444,384000,0.06095238,510000,0.08095238,480000,0.07619048,308000,0.04888889,169000,0.0268254,243000,0.03857143,428000,0.06793651,167000,0.02650794
user_0148,2025-08,2025-09,2025-10,2025-11,6300000,train,1003000,0.15920635,492000,0.07809524,598000,0.09492063,692000,0.10984127,367000,0.05825397,228000,0.03619048,369000,0.05857143,749000,0.11888889,270000,0.04285714,1127000,0.17888889,528000,0.08380952,617000,0.09793651,589000,0.09349206,466000,0.07396825,226000,0.03587302,349000,0.05539683,707000,0.11222222,292000,0.04634921,784000,0.12444444,384000,0.06095238,510000,0.08095238,480000,0.07619048,308000,0.04888889,169000,0.0268254,243000,0.03857143,428000,0.06793651,167000,0.02650794,851000,0.13507937,377000,0.05984127,406000,0.06444444,538000,0.08539683,278000,0.04412698,164000,0.02603175,320000,0.05079365,533000,0.08460317,182000,0.02888889
user_0148,2025-09,2025-10,2025-11,2025-12,6300000,train,1127000,0.17888889,528000,0.08380952,617000,0.09793651,589000,0.09349206,466000,0.07396825,226000,0.03587302,349000,0.05539683,707000,0.11222222,292000,0.04634921,784000,0.12444444,384000,0.06095238,510000,0.08095238,480000,0.07619048,308000,0.04888889,169000,0.0268254,243000,0.03857143,428000,0.06793651,167000,0.02650794,851000,0.13507937,377000,0.05984127,406000,0.06444444,538000,0.08539683,278000,0.04412698,164000,0.02603175,320000,0.05079365,533000,0.08460317,182000,0.02888889,1126000,0.17873016,599000,0.09507937,599000,0.09507937,801000,0.12714286,383000,0.06079365,305000,0.0484127,496000,0.07873016,827000,0.13126984,285000,0.0452381
user_0148,2025-10,2025-11,2025-12,2026-01,6300000,train,784000,0.12444444,384000,0.06095238,510000,0.08095238,480000,0.07619048,308000,0.04888889,169000,0.0268254,243000,0.03857143,428000,0.06793651,167000,0.02650794,851000,0.13507937,377000,0.05984127,406000,0.06444444,538000,0.08539683,278000,0.04412698,164000,0.02603175,320000,0.05079365,533000,0.08460317,182000,0.02888889,1126000,0.17873016,599000,0.09507937,599000,0.09507937,801000,0.12714286,383000,0.06079365,305000,0.0484127,496000,0.07873016,827000,0.13126984,285000,0.0452381,1249000,0.19825397,457000,0.07253968,546000,0.08666667,619000,0.09825397,341000,0.05412698,236000,0.03746032,436000,0.06920635,783000,0.12428571,294000,0.04666667
user_0148,2025-11,2025-12,2026-01,2026-02,6300000,train,851000,0.13507937,377000,0.05984127,406000,0.06444444,538000,0.08539683,278000,0.04412698,164000,0.02603175,320000,0.05079365,533000,0.08460317,182000,0.02888889,1126000,0.17873016,599000,0.09507937,599000,0.09507937,801000,0.12714286,383000,0.06079365,305000,0.0484127,496000,0.07873016,827000,0.13126984,285000,0.0452381,1249000,0.19825397,457000,0.07253968,546000,0.08666667,619000,0.09825397,341000,0.05412698,236000,0.03746032,436000,0.06920635,783000,0.12428571,294000,0.04666667,1281000,0.20333333,496000,0.07873016,657000,0.10428571,668000,0.10603175,481000,0.07634921,258000,0.04095238,435000,0.06904762,836000,0.13269841,233000,0.03698413
user_0148,2025-12,2026-01,2026-02,2026-03,6300000,validation,1126000,0.17873016,599000,0.09507937,599000,0.09507937,801000,0.12714286,383000,0.06079365,305000,0.0484127,496000,0.07873016,827000,0.13126984,285000,0.0452381,1249000,0.19825397,457000,0.07253968,546000,0.08666667,619000,0.09825397,341000,0.05412698,236000,0.03746032,436000,0.06920635,783000,0.12428571,294000,0.04666667,1281000,0.20333333,496000,0.07873016,657000,0.10428571,668000,0.10603175,481000,0.07634921,258000,0.04095238,435000,0.06904762,836000,0.13269841,233000,0.03698413,1628000,0.2584127,570000,0.09047619,748000,0.11873016,871000,0.13825397,500000,0.07936508,263000,0.04174603,593000,0.09412698,774000,0.12285714,346000,0.05492063
