transaction_date,user_id,belanja,hiburan,kesehatan,kos_sewa,lainnya,makanan,pendidikan,tagihan,transportasi
2026-01,user_0010,200000,217000,68000,159000,94000,615000,146000,150000,313000
2026-01,user_0011,1872000,76000,34000,79000,45000,309000,79000,150000,138000
2026-01,user_0012,190000,187000,81000,172000,108000,619000,232000,257000,277000
2026-01,user_0013,80000,77000,35000,70000,66000,267000,79000,250000,98000
2026-01,user_0014,117000,108000,44000,83000,79000,300000,88000,200000,1067000
2026-01,user_0015,251000,180000,66000,136000,122000,591000,187000,155000,317000
2026-01,user_0016,134000,84000,34000,80000,43000,253000,76000,200000,150000
2026-01,user_0017,133000,97000,54000,86000,82000,401000,124000,158000,169000
2026-01,user_0018,160000,119000,44000,106000,92000,444000,108000,150000,198000
2026-01,user_0019,227000,156000,65000,167000,149000,571000,161000,250000,277000
2026-01,user_0020,244000,169000,93000,191000,127000,820000,190000,252000,382000
2026-01,user_0021,252000,225000,75000,174000,118000,717000,215000,200000,253000
2026-01,user_0022,272000,204000,82000,208000,109000,815000,210000,142000,369000
2026-01,user_0023,92000,87000,35000,93000,66000,298000,96000,200000,872000
2026-01,user_0024,176000,127000,51000,110000,66000,428000,129000,106000,203000
2026-01,user_0025,158000,125000,62000,143000,86000,621000,136000,2510000,207000
2026-01,user_0026,177000,164000,63000,138000,85000,425000,126000,131000,223000
2026-01,user_0027,162000,119000,64000,122000,90000,457000,144000,250000,188000
2026-01,user_0028,272000,265000,98000,217000,135000,767000,272000,200000,324000
2026-01,user_0029,99000,85000,31000,62000,43000,298000,82000,200000,149000
2026-01,user_0030,195000,135000,67000,150000,109000,517000,139000,150000,239000
2026-01,user_0031,335000,314000,132000,253000,257000,868000,279000,224000,370000
2026-01,user_0032,211000,175000,60000,132000,129000,627000,158000,141000,284000
2026-01,user_0033,284000,182000,104000,205000,171000,794000,194000,250000,330000
2026-01,user_0034,77000,79000,38000,83000,53000,270000,75000,150000,127000
2026-01,user_0035,251000,168000,84000,179000,155000,716000,153000,250000,304000
2026-01,user_0036,301000,171000,116000,187000,105000,870000,262000,258000,316000
2026-01,user_0037,112000,84000,47000,99000,54000,330000,91000,150000,137000
2026-01,user_0038,264000,213000,83000,203000,96000,789000,188000,200000,303000
2026-01,user_0039,332000,276000,138000,230000,174000,907000,260000,178000,361000
2026-01,user_0040,207000,200000,80000,174000,89000,604000,212000,250000,309000
2026-01,user_0041,76000,68000,28000,61000,35000,202000,70000,250000,92000
2026-01,user_0042,292000,195000,98000,164000,120000,625000,206000,250000,1152000
2026-01,user_0043,265000,210000,93000,201000,132000,734000,208000,167000,351000
2026-01,user_0044,109000,97000,36000,72000,37000,263000,83000,150000,135000
2026-01,user_0045,129000,123000,52000,89000,98000,360000,98000,200000,146000
2026-01,user_0046,241000,246000,94000,214000,115000,708000,178000,142000,294000
2026-01,user_0047,321000,219000,93000,216000,211000,920000,222000,186000,324000
2026-01,user_0048,167000,137000,59000,124000,71000,565000,162000,150000,215000
2026-01,user_0049,184000,173000,78000,144000,102000,484000,178000,108000,251000
2026-01,user_0050,219000,193000,78000,149000,148000,593000,171000,250000,291000
2026-01,user_0051,157000,149000,63000,145000,97000,448000,144000,200000,265000
2026-01,user_0052,202000,152000,74000,130000,102000,481000,152000,250000,250000
2026-01,user_0053,126000,920000,45000,100000,80000,304000,74000,100000,147000
2026-01,user_0054,85000,68000,28000,70000,37000,240000,75000,200000,91000
2026-01,user_0055,271000,221000,70000,174000,153000,632000,218000,250000,266000
2026-01,user_0056,125000,123000,46000,108000,80000,340000,105000,150000,166000
2026-01,user_0057,105000,67000,31000,65000,40000,769000,73000,200000,107000
2026-01,user_0059,190000,122000,75000,125000,133000,591000,137000,200000,215000
2026-01,user_0060,218000,169000,71000,144000,89000,553000,176000,250000,317000
2026-01,user_0062,248000,200000,90000,199000,117000,724000,202000,250000,331000
2026-01,user_0063,164000,159000,65000,101000,75000,392000,131000,150000,172000
2026-01,user_0064,210000,160000,61000,137000,128000,537000,170000,127000,262000
2026-01,user_0065,345000,296000,130000,249000,120000,969000,284000,232000,394000
2026-01,user_0066,1955000,152000,65000,127000,82000,422000,135000,200000,188000
2026-01,user_0067,203000,179000,75000,167000,103000,1062000,189000,150000,262000
2026-01,user_0068,377000,304000,126000,198000,171000,907000,216000,227000,380000
2026-01,user_0069,273000,1317000,89000,218000,164000,867000,220000,250000,394000
2026-01,user_0070,185000,157000,55000,149000,90000,459000,165000,250000,232000
2026-01,user_0071,958000,562000,267000,659000,224000,1513000,164000,751000,796000
2026-01,user_0072,480000,402000,227000,461000,161000,1023000,103000,535000,580000
2026-01,user_0073,487000,252000,188000,384000,154000,1061000,117000,714000,462000
2026-01,user_0074,628000,334000,260000,491000,240000,1150000,120000,591000,513000
2026-01,user_0075,859000,505000,544000,1326000,489000,2045000,247000,2107000,1442000
2026-01,user_0076,1064000,576000,321000,903000,420000,1829000,184000,1155000,946000
2026-01,user_0077,981000,604000,434000,858000,399000,1908000,262000,1286000,855000
2026-01,user_0078,1665000,745000,529000,1324000,747000,3241000,274000,1695000,1573000
2026-01,user_0079,609000,347000,170000,491000,257000,1054000,133000,708000,600000
2026-01,user_0080,609000,347000,253000,521000,295000,1323000,150000,732000,701000
2026-01,user_0081,532000,453000,269000,526000,190000,984000,143000,815000,582000
2026-01,user_0082,1163000,817000,500000,1101000,580000,2451000,237000,1147000,1018000
2026-01,user_0083,1093000,515000,538000,1412000,549000,2880000,325000,1824000,1380000
2026-01,user_0084,442000,239000,178000,346000,140000,711000,83000,531000,357000
2026-01,user_0085,1170000,558000,420000,1337000,582000,2662000,239000,1725000,1265000
2026-01,user_0086,656000,442000,347000,660000,270000,1471000,221000,1107000,762000
2026-01,user_0087,647000,392000,266000,562000,248000,1065000,142000,767000,664000
2026-01,user_0088,1126000,592000,425000,1095000,586000,2419000,309000,1797000,1263000
2026-01,user_0089,1146000,712000,478000,1147000,567000,2269000,319000,1433000,1132000
2026-01,user_0090,411000,295000,160000,303000,122000,641000,86000,384000,430000
2026-01,user_0091,666000,383000,254000,465000,235000,1074000,131000,694000,528000
2026-01,user_0092,1010000,620000,402000,776000,408000,2090000,208000,1161000,874000
2026-01,user_0093,913000,460000,404000,854000,470000,1840000,183000,1169000,806000
2026-01,user_0094,1105000,508000,327000,756000,440000,1820000,256000,1269000,924000
2026-01,user_0095,900000,623000,365000,728000,389000,1719000,209000,896000,908000
2026-01,user_0096,1225000,804000,612000,1520000,489000,2390000,323000,2507000,1288000
2026-01,user_0097,814000,471000,310000,659000,369000,1556000,187000,916000,757000
2026-01,user_0098,1574000,975000,543000,1351000,734000,2847000,316000,1655000,1579000
2026-01,user_0099,1193000,738000,396000,1260000,616000,1972000,283000,1371000,1452000
2026-01,user_0100,851000,641000,372000,853000,444000,1497000,183000,920000,1001000
2026-01,user_0101,570000,273000,214000,432000,217000,826000,130000,516000,544000
2026-01,user_0102,682000,396000,284000,607000,319000,1056000,167000,816000,654000
2026-01,user_0103,2491000,398000,288000,689000,328000,1482000,160000,885000,766000
2026-01,user_0104,870000,404000,328000,676000,249000,1591000,181000,1231000,697000
2026-01,user_0105,776000,493000,286000,962000,269000,1501000,223000,1479000,1023000
2026-01,user_0106,1994000,440000,256000,738000,320000,1394000,167000,781000,680000
2026-01,user_0107,2099000,380000,188000,494000,182000,926000,148000,749000,579000
2026-01,user_0108,540000,400000,254000,495000,341000,1449000,165000,814000,536000
2026-01,user_0109,878000,662000,346000,1058000,473000,2322000,229000,1386000,1178000
2026-01,user_0110,678000,472000,286000,516000,225000,1413000,152000,823000,668000
2026-01,user_0111,1206000,853000,546000,1248000,674000,2162000,285000,1624000,1122000
2026-01,user_0112,937000,526000,450000,827000,553000,1841000,239000,1633000,1047000
2026-01,user_0113,1151000,792000,390000,1014000,296000,1587000,198000,955000,939000
2026-01,user_0114,464000,328000,150000,459000,207000,799000,87000,491000,457000
2026-01,user_0115,588000,474000,242000,498000,219000,1302000,133000,696000,702000
2026-01,user_0116,839000,534000,425000,993000,313000,2316000,275000,1276000,1079000
2026-01,user_0117,481000,365000,233000,476000,270000,926000,120000,722000,440000
2026-01,user_0118,1361000,699000,513000,964000,652000,2565000,327000,1648000,1318000
2026-01,user_0119,993000,638000,287000,856000,242000,1593000,209000,1139000,715000
2026-01,user_0120,1094000,540000,420000,988000,540000,2063000,258000,1201000,906000
2026-01,user_0121,796000,560000,293000,744000,194000,1454000,147000,967000,765000
2026-01,user_0122,938000,474000,378000,746000,344000,1351000,187000,970000,740000
2026-01,user_0123,735000,486000,355000,779000,287000,1539000,180000,1021000,898000
2026-01,user_0124,436000,246000,248000,628000,305000,986000,124000,890000,573000
2026-01,user_0125,812000,540000,366000,726000,391000,1458000,166000,992000,713000
2026-01,user_0126,886000,447000,344000,792000,411000,1441000,189000,2700000,666000
2026-01,user_0127,933000,586000,454000,1160000,691000,2186000,250000,2164000,1268000
2026-01,user_0128,1327000,995000,576000,1291000,750000,2496000,328000,1560000,1508000
2026-01,user_0129,510000,318000,183000,581000,275000,1166000,107000,525000,533000
2026-01,user_0130,1081000,648000,567000,1509000,658000,2900000,285000,2163000,1583000
2026-01,user_0131,1278000,660000,399000,1011000,333000,2552000,274000,1385000,1050000
2026-01,user_0132,845000,609000,485000,888000,576000,2145000,230000,1677000,1042000
2026-01,user_0133,975000,558000,300000,888000,262000,1404000,189000,969000,950000
2026-01,user_0134,1135000,588000,340000,908000,433000,2018000,205000,1161000,1111000
2026-01,user_0136,541000,390000,177000,558000,272000,1022000,133000,550000,444000
2026-01,user_0137,467000,261000,165000,388000,140000,765000,109000,412000,1106000
2026-01,user_0138,488000,274000,192000,454000,188000,1464000,95000,462000,505000
2026-01,user_0139,629000,323000,305000,534000,338000,1445000,170000,1050000,620000
2026-01,user_0140,1046000,1444000,351000,951000,469000,2363000,225000,1085000,1218000
2026-01,user_0141,2321000,1272000,998000,2604000,1268000,4239000,1528000,2147000,1990000
2026-01,user_0142,844000,534000,381000,982000,535000,1716000,649000,837000,670000
2026-01,user_0144,1145000,810000,502000,1568000,870000,2742000,949000,1375000,1123000
2026-01,user_0145,1572000,850000,716000,1474000,988000,3128000,942000,1858000,1038000
2026-01,user_0146,2316000,1336000,768000,2745000,1270000,4035000,1190000,2185000,1581000
2026-01,user_0147,543000,302000,230000,569000,305000,1179000,408000,538000,515000
2026-01,user_0148,546000,341000,236000,783000,294000,1249000,436000,619000,457000
2026-01,user_0149,462000,263000,215000,616000,187000,1115000,288000,580000,450000
2026-01,user_0150,441000,245000,150000,523000,162000,670000,256000,411000,282000
2026-01,user_0151,704000,489000,234000,806000,274000,1276000,425000,614000,644000
2026-01,user_0152,427000,228000,187000,562000,222000,789000,249000,2300000,333000
2026-01,user_0153,486000,288000,198000,536000,196000,857000,309000,517000,416000
2026-01,user_0154,617000,450000,205000,722000,252000,984000,336000,583000,418000
2026-01,user_0155,460000,269000,190000,449000,256000,884000,269000,501000,304000
2026-01,user_0156,481000,336000,236000,745000,294000,1029000,443000,568000,474000
2026-01,user_0157,512000,273000,268000,643000,298000,1052000,352000,766000,515000
2026-01,user_0158,427000,336000,193000,554000,206000,933000,340000,468000,330000
2026-01,user_0159,1794000,1116000,756000,2209000,1025000,3282000,1259000,2192000,1393000
2026-01,user_0160,2157000,1237000,707000,2160000,1140000,4146000,1177000,2118000,1312000
2026-01,user_0161,2181000,1065000,820000,2457000,977000,3563000,1401000,1835000,1678000
2026-01,user_0162,327000,199000,131000,392000,183000,608000,227000,391000,279000
2026-01,user_0163,1279000,812000,451000,1391000,768000,2640000,907000,1237000,943000
2026-01,user_0164,1336000,785000,513000,1128000,432000,2363000,684000,1035000,941000
2026-01,user_0166,2549000,655000,397000,1246000,621000,2131000,674000,1293000,854000
2026-01,user_0167,1345000,665000,537000,1301000,706000,2437000,829000,1209000,1093000
2026-01,user_0168,1335000,892000,624000,1500000,697000,2634000,1081000,1570000,1115000
2026-01,user_0169,810000,322000,349000,838000,261000,1276000,551000,1200000,668000
2026-01,user_0170,720000,459000,332000,840000,473000,1776000,582000,825000,633000
2026-01,user_0171,1452000,921000,456000,1331000,480000,2597000,971000,1615000,1275000
2026-01,user_0172,1994000,337000,271000,721000,398000,1127000,529000,617000,521000
2026-01,user_0173,642000,379000,296000,919000,252000,1467000,472000,640000,480000
2026-01,user_0174,428000,271000,176000,532000,300000,876000,368000,586000,391000
2026-01,user_0175,745000,518000,340000,959000,323000,1386000,527000,729000,540000
2026-02,user_0003,880000,608000,431000,1359000,587000,2247000,787000,1049000,1622000
2026-02,user_0005,232000,228000,88000,154000,111000,674000,158000,157000,269000
2026-02,user_0007,132000,90000,42000,75000,44000,388000,90000,200000,162000
2026-02,user_0008,214000,187000,92000,164000,104000,727000,177000,149000,258000
2026-02,user_0009,171000,130000,63000,139000,100000,479000,115000,150000,188000
2026-02,user_0010,199000,173000,82000,155000,100000,555000,147000,250000,265000
2026-02,user_0011,115000,82000,43000,99000,55000,360000,91000,250000,156000
2026-02,user_0012,255000,206000,85000,162000,120000,602000,194000,294000,367000
2026-02,user_0013,83000,54000,29000,50000,45000,201000,55000,200000,93000
2026-02,user_0014,179000,132000,63000,121000,99000,455000,108000,250000,193000
2026-02,user_0015,239000,160000,84000,191000,148000,569000,197000,176000,321000
2026-02,user_0016,76000,61000,33000,100000,31000,222000,67000,200000,107000
2026-02,user_0017,110000,116000,55000,121000,95000,513000,126000,159000,228000
2026-02,user_0018,127000,120000,54000,106000,83000,396000,97000,100000,136000
2026-02,user_0019,268000,213000,101000,198000,171000,717000,177000,178000,263000
2026-02,user_0020,255000,246000,123000,241000,153000,979000,258000,320000,407000
2026-02,user_0021,323000,1246000,105000,198000,112000,816000,256000,165000,343000
2026-02,user_0022,334000,229000,98000,246000,141000,934000,204000,250000,429000
2026-02,user_0023,113000,93000,36000,70000,65000,277000,97000,150000,135000
2026-02,user_0024,195000,123000,55000,103000,64000,497000,118000,200000,215000
2026-02,user_0025,172000,166000,88000,169000,96000,684000,209000,211000,236000
2026-02,user_0026,1947000,235000,70000,187000,118000,544000,160000,200000,265000
2026-02,user_0027,166000,141000,63000,97000,96000,425000,131000,100000,164000
2026-02,user_0028,339000,237000,103000,207000,158000,938000,202000,220000,343000
2026-02,user_0029,80000,48000,27000,67000,30000,256000,58000,250000,90000
2026-02,user_0030,224000,172000,84000,178000,162000,1185000,163000,150000,239000
2026-02,user_0031,335000,241000,133000,277000,182000,1032000,243000,236000,471000
2026-02,user_0032,257000,198000,70000,150000,119000,722000,177000,125000,280000
2026-02,user_0033,202000,162000,92000,172000,140000,679000,189000,150000,318000
2026-02,user_0034,100000,63000,42000,80000,43000,272000,75000,250000,147000
2026-02,user_0035,282000,207000,96000,164000,162000,655000,203000,200000,319000
2026-02,user_0036,217000,244000,101000,200000,129000,926000,253000,237000,358000
2026-02,user_0037,146000,114000,53000,119000,73000,391000,130000,150000,902000
2026-02,user_0038,272000,232000,116000,198000,107000,785000,199000,200000,382000
2026-02,user_0039,355000,240000,97000,210000,141000,743000,288000,173000,328000
2026-02,user_0040,215000,159000,64000,155000,111000,591000,174000,250000,306000
2026-02,user_0041,91000,66000,30000,58000,32000,191000,61000,250000,117000
2026-02,user_0042,300000,307000,117000,244000,156000,725000,227000,200000,342000
2026-02,user_0043,221000,184000,79000,149000,96000,726000,165000,130000,334000
2026-02,user_0044,91000,65000,25000,61000,43000,191000,54000,100000,118000
2026-02,user_0045,139000,107000,43000,103000,101000,373000,114000,150000,150000
2026-02,user_0046,241000,256000,96000,216000,105000,812000,227000,150000,303000
2026-02,user_0047,294000,256000,94000,203000,161000,738000,217000,218000,413000
2026-02,user_0048,196000,127000,51000,102000,83000,378000,116000,250000,226000
2026-02,user_0049,226000,202000,89000,194000,119000,567000,212000,150000,281000
2026-02,user_0050,216000,1058000,86000,167000,145000,646000,152000,150000,239000
2026-02,user_0051,147000,128000,63000,130000,97000,425000,148000,100000,172000
2026-02,user_0052,173000,176000,80000,153000,150000,594000,164000,150000,304000
2026-02,user_0053,83000,61000,33000,50000,51000,215000,71000,200000,92000
2026-02,user_0054,91000,79000,33000,69000,49000,240000,85000,250000,147000
2026-02,user_0055,222000,1144000,72000,138000,136000,573000,163000,150000,298000
2026-02,user_0056,155000,139000,62000,108000,123000,457000,147000,250000,253000
2026-02,user_0057,74000,66000,33000,51000,38000,236000,55000,200000,112000
2026-02,user_0059,170000,143000,69000,151000,106000,534000,186000,114000,277000
2026-02,user_0060,268000,164000,78000,135000,94000,647000,155000,250000,261000
2026-02,user_0062,1698000,206000,99000,220000,132000,774000,285000,262000,377000
2026-02,user_0063,164000,170000,58000,129000,84000,435000,124000,150000,226000
2026-02,user_0064,148000,146000,58000,122000,106000,391000,143000,150000,203000
2026-02,user_0065,305000,229000,124000,212000,156000,715000,205000,220000,339000
2026-02,user_0066,167000,140000,52000,132000,80000,439000,154000,100000,227000
2026-02,user_0067,250000,208000,94000,232000,103000,753000,245000,177000,321000
2026-02,user_0068,1946000,244000,125000,222000,151000,990000,257000,225000,351000
2026-02,user_0069,279000,202000,83000,175000,149000,818000,218000,250000,297000
2026-02,user_0070,215000,155000,67000,137000,101000,551000,151000,150000,269000
2026-02,user_0071,772000,564000,271000,888000,233000,1445000,188000,1057000,882000
2026-02,user_0072,540000,1150000,187000,550000,170000,1057000,105000,613000,565000
2026-02,user_0073,500000,256000,214000,413000,164000,1052000,122000,799000,546000
2026-02,user_0074,580000,444000,250000,633000,297000,1380000,171000,904000,703000
2026-02,user_0075,850000,579000,376000,1127000,538000,2452000,229000,1743000,1142000
2026-02,user_0076,980000,518000,400000,913000,487000,1813000,245000,1092000,871000
2026-02,user_0077,2340000,620000,507000,1098000,572000,2355000,285000,1181000,1098000
2026-02,user_0078,1412000,949000,486000,1668000,708000,2961000,344000,1678000,1530000
2026-02,user_0079,526000,294000,201000,556000,285000,996000,147000,687000,572000
2026-02,user_0080,818000,628000,388000,1005000,381000,2117000,183000,1180000,856000
2026-02,user_0081,727000,450000,260000,708000,196000,1351000,162000,751000,813000
2026-02,user_0082,970000,766000,451000,1090000,475000,2275000,291000,1559000,1085000
2026-02,user_0083,1157000,679000,559000,1055000,583000,2420000,298000,1948000,1536000
2026-02,user_0084,495000,385000,169000,526000,183000,796000,131000,519000,416000
2026-02,user_0085,816000,373000,358000,772000,390000,1903000,236000,1421000,759000
2026-02,user_0086,1053000,596000,373000,1052000,383000,1791000,279000,1573000,1242000
2026-02,user_0087,582000,420000,260000,539000,312000,1277000,125000,617000,605000
2026-02,user_0088,697000,347000,379000,771000,410000,1820000,196000,1486000,831000
2026-02,user_0089,1153000,1851000,400000,968000,460000,2218000,212000,1100000,1239000
2026-02,user_0090,393000,240000,136000,351000,127000,1133000,86000,514000,461000
2026-02,user_0091,461000,300000,174000,409000,204000,1036000,111000,491000,482000
2026-02,user_0092,788000,419000,304000,853000,323000,1522000,177000,1004000,807000
2026-02,user_0093,958000,436000,512000,887000,584000,2131000,282000,1842000,1246000
2026-02,user_0094,646000,453000,263000,771000,345000,1251000,176000,945000,767000
2026-02,user_0095,890000,613000,335000,750000,360000,1965000,171000,863000,1047000
2026-02,user_0096,914000,565000,499000,1238000,397000,2505000,232000,1644000,1135000
2026-02,user_0097,594000,414000,267000,553000,326000,1236000,166000,669000,737000
2026-02,user_0098,1060000,622000,411000,1207000,574000,2328000,243000,1170000,1232000
2026-02,user_0099,1222000,561000,434000,808000,526000,2028000,226000,1066000,1046000
2026-02,user_0100,775000,532000,405000,955000,379000,1841000,244000,1086000,1625000
2026-02,user_0101,533000,327000,174000,518000,234000,970000,133000,660000,510000
2026-02,user_0102,729000,470000,285000,711000,325000,1372000,194000,1024000,677000
2026-02,user_0103,547000,386000,251000,603000,241000,1310000,164000,675000,663000
2026-02,user_0104,696000,326000,268000,668000,186000,1335000,174000,953000,672000
2026-02,user_0105,1205000,680000,491000,1263000,309000,2089000,258000,1565000,1208000
2026-02,user_0106,1017000,1591000,330000,769000,346000,1497000,222000,938000,738000
2026-02,user_0107,669000,477000,286000,627000,231000,1289000,136000,823000,608000
2026-02,user_0108,851000,463000,307000,803000,397000,1685000,203000,871000,939000
2026-02,user_0109,1068000,658000,375000,1100000,472000,1744000,216000,1303000,863000
2026-02,user_0110,909000,554000,280000,618000,202000,1370000,166000,777000,670000
2026-02,user_0111,1258000,833000,512000,924000,635000,1869000,239000,1302000,1066000
2026-02,user_0112,1120000,569000,451000,984000,559000,2632000,283000,1690000,1144000
2026-02,user_0113,913000,586000,355000,791000,249000,1706000,173000,1046000,884000
2026-02,user_0114,374000,233000,154000,327000,154000,651000,85000,2626000,401000
2026-02,user_0115,582000,295000,161000,510000,140000,946000,101000,628000,1337000
2026-02,user_0116,888000,580000,444000,853000,339000,1909000,281000,1605000,1081000
2026-02,user_0117,487000,1276000,195000,528000,318000,1323000,137000,794000,594000
2026-02,user_0118,1118000,607000,384000,1078000,402000,1645000,233000,1357000,930000
2026-02,user_0119,802000,431000,264000,641000,237000,1349000,184000,885000,720000
2026-02,user_0120,873000,453000,331000,935000,419000,1769000,165000,926000,939000
2026-02,user_0121,1150000,791000,362000,1020000,336000,2549000,213000,1118000,1154000
2026-02,user_0122,877000,504000,326000,908000,368000,1707000,186000,910000,751000
2026-02,user_0123,829000,537000,297000,799000,297000,2431000,178000,1433000,988000
2026-02,user_0124,525000,280000,247000,471000,251000,1157000,119000,791000,530000
2026-02,user_0125,1071000,546000,431000,838000,383000,2220000,200000,992000,992000
2026-02,user_0126,2452000,509000,389000,843000,394000,1674000,218000,997000,1014000
2026-02,user_0127,804000,481000,460000,969000,562000,2460000,219000,1726000,1046000
2026-02,user_0128,1360000,641000,455000,1182000,480000,2440000,265000,1639000,1209000
2026-02,user_0129,627000,501000,306000,702000,353000,1222000,187000,974000,812000
2026-02,user_0130,1054000,459000,512000,918000,460000,2125000,297000,1597000,1213000
2026-02,user_0131,948000,595000,326000,747000,259000,2266000,221000,1185000,864000
2026-02,user_0132,1064000,627000,389000,995000,478000,1865000,286000,1576000,1094000
2026-02,user_0133,770000,518000,217000,577000,226000,1150000,153000,874000,761000
2026-02,user_0134,930000,509000,276000,753000,402000,1864000,231000,2579000,867000
2026-02,user_0136,461000,379000,189000,447000,286000,1766000,124000,561000,517000
2026-02,user_0137,417000,274000,155000,288000,108000,710000,69000,390000,349000
2026-02,user_0138,431000,266000,179000,437000,220000,853000,123000,635000,444000
2026-02,user_0139,568000,344000,243000,687000,357000,1616000,168000,1027000,612000
2026-02,user_0140,799000,533000,272000,677000,450000,1570000,216000,1077000,926000
2026-02,user_0141,2684000,1756000,1043000,3252000,1703000,5678000,2077000,2919000,2269000
2026-02,user_0142,618000,376000,306000,906000,356000,1405000,516000,676000,693000
2026-02,user_0144,1052000,601000,489000,1287000,704000,2602000,787000,1267000,956000
2026-02,user_0145,849000,662000,500000,992000,655000,2110000,640000,916000,828000
2026-02,user_0146,1099000,611000,416000,1402000,519000,2320000,647000,2628000,768000
2026-02,user_0147,655000,457000,313000,749000,387000,1771000,485000,791000,653000
2026-02,user_0148,657000,481000,258000,836000,233000,1281000,435000,668000,496000
2026-02,user_0149,242000,149000,125000,349000,120000,541000,194000,462000,268000
2026-02,user_0150,878000,623000,363000,984000,342000,1894000,619000,1027000,632000
2026-02,user_0151,516000,351000,194000,676000,172000,1067000,331000,549000,438000
2026-02,user_0152,640000,453000,339000,840000,458000,1350000,510000,885000,712000
2026-02,user_0153,255000,197000,123000,323000,107000,498000,141000,307000,243000
2026-02,user_0154,533000,304000,202000,672000,201000,973000,328000,476000,354000
2026-02,user_0155,404000,255000,236000,555000,241000,1049000,351000,458000,359000
2026-02,user_0156,3508000,1094000,676000,1775000,1106000,3749000,1021000,1701000,1647000
2026-02,user_0157,320000,211000,208000,563000,252000,990000,269000,703000,419000
2026-02,user_0158,376000,228000,145000,479000,175000,747000,229000,334000,319000
2026-02,user_0159,1707000,914000,612000,1870000,879000,3529000,1062000,1523000,1335000
2026-02,user_0160,1843000,813000,663000,1665000,1074000,3461000,1141000,1892000,1414000
2026-02,user_0161,1755000,1082000,756000,1955000,1043000,3590000,1300000,1781000,1547000
2026-02,user_0162,282000,182000,129000,307000,143000,634000,186000,258000,251000
2026-02,user_0163,1487000,767000,577000,1540000,843000,3257000,965000,1305000,1024000
2026-02,user_0164,1571000,835000,597000,1530000,626000,2660000,807000,1397000,1111000
2026-02,user_0166,2289000,1094000,811000,2248000,1276000,3668000,1307000,2292000,1535000
2026-02,user_0167,1251000,651000,558000,1244000,642000,2202000,771000,1610000,1218000
2026-02,user_0168,2432000,1699000,856000,2689000,905000,5065000,1812000,2505000,1991000
2026-02,user_0169,596000,323000,231000,662000,284000,1285000,431000,1052000,491000
2026-02,user_0170,1784000,1929000,719000,1956000,1100000,4056000,1134000,1838000,1872000
2026-02,user_0171,1236000,635000,408000,1335000,404000,2211000,774000,3682000,702000
2026-02,user_0172,1130000,558000,421000,1112000,699000,2294000,809000,1354000,870000
2026-02,user_0173,1501000,1998000,604000,1280000,544000,2397000,746000,1558000,1161000
2026-02,user_0174,578000,369000,242000,644000,421000,1210000,432000,2381000,509000
2026-02,user_0175,563000,320000,221000,565000,257000,1003000,414000,601000,410000
2026-03,user_0003,789000,1414000,269000,873000,359000,1701000,458000,915000,661000
2026-03,user_0004,246000,223000,99000,225000,124000,817000,192000,252000,292000
2026-03,user_0005,154000,164000,51000,133000,63000,413000,138000,250000,194000
2026-03,user_0006,177000,141000,73000,118000,130000,574000,171000,150000,195000
2026-03,user_0007,100000,112000,42000,100000,47000,293000,77000,250000,141000
2026-03,user_0008,234000,176000,59000,132000,89000,618000,165000,150000,231000
2026-03,user_0009,209000,1385000,81000,147000,113000,663000,186000,120000,300000
2026-03,user_0010,198000,181000,82000,156000,86000,1025000,148000,137000,234000
2026-03,user_0011,175000,134000,62000,128000,75000,457000,145000,200000,185000
2026-03,user_0012,318000,269000,125000,257000,145000,820000,280000,295000,509000
2026-03,user_0013,67000,68000,33000,56000,48000,254000,71000,200000,98000
2026-03,user_0014,163000,105000,51000,95000,74000,457000,117000,100000,178000
2026-03,user_0015,168000,149000,59000,115000,118000,543000,140000,200000,213000
2026-03,user_0016,128000,884000,43000,88000,45000,315000,87000,250000,110000
2026-03,user_0017,106000,89000,41000,94000,78000,422000,96000,150000,192000
2026-03,user_0018,153000,98000,41000,94000,72000,355000,107000,250000,191000
2026-03,user_0019,215000,190000,85000,189000,121000,593000,157000,150000,284000
2026-03,user_0020,217000,225000,96000,244000,146000,928000,239000,280000,409000
2026-03,user_0021,252000,288000,104000,224000,122000,751000,256000,203000,353000
2026-03,user_0022,230000,172000,81000,129000,105000,490000,175000,153000,216000
2026-03,user_0023,114000,99000,39000,79000,71000,283000,85000,250000,128000
2026-03,user_0024,200000,141000,53000,106000,62000,509000,155000,200000,185000
2026-03,user_0025,196000,129000,65000,138000,81000,491000,156000,209000,271000
2026-03,user_0026,214000,163000,61000,113000,77000,444000,169000,150000,194000
2026-03,user_0027,129000,132000,45000,100000,81000,418000,137000,2313000,206000
2026-03,user_0028,303000,255000,109000,187000,126000,627000,220000,250000,357000
2026-03,user_0029,1199000,67000,33000,75000,41000,309000,86000,200000,129000
2026-03,user_0030,177000,120000,61000,130000,91000,409000,144000,150000,209000
2026-03,user_0031,332000,299000,156000,246000,230000,957000,274000,266000,521000
2026-03,user_0032,183000,166000,72000,141000,114000,497000,173000,128000,240000
2026-03,user_0033,236000,226000,88000,169000,157000,1218000,206000,200000,327000
2026-03,user_0034,64000,58000,36000,64000,40000,204000,70000,150000,119000
2026-03,user_0035,184000,165000,70000,152000,104000,543000,148000,114000,253000
2026-03,user_0036,239000,250000,102000,260000,140000,955000,299000,348000,349000
